title,view,price,score,like,college,url
[웹퍼블리싱 실습] 반응형 사이트 만들기,448,0,5.0,,,https://edu.goorm.io/lecture/16942/웹퍼블리싱-실습-반응형-사이트-만들기
[웹퍼블리싱 실습] 웹 표준 사이트 만들기,751,0,4.9,,,https://edu.goorm.io/lecture/16941/웹퍼블리싱-실습-웹-표준-사이트-만들기
김버그의 HTML은 재밌다 — 기초부터 실무 레벨까지,283,45000,4.8,,,https://edu.goorm.io/lecture/16396/김버그의-html은-재밌다-기초부터-실무-레벨까지
시선을 사로잡는 웹 - 초급 + 중급,730,79000,5.0,,,https://edu.goorm.io/lecture/16783/시선을-사로잡는-웹-초급-중급
한 눈에 끝내는 HTML5/CSS3,1561,59400,4.9,,,https://edu.goorm.io/lecture/16322/한-눈에-끝내는-html5-css3
초보자를 위한 장고 Django 뿌시기🔥,758,34300,4.9,,,https://edu.goorm.io/lecture/16377/초보자를-위한-장고-django-뿌시기
Bootstrap을 활용한 반응형 웹페이지 만들기,0,46000,-1,,,https://edu.goorm.io/lecture/16303/bootstrap을-활용한-반응형-웹페이지-만들기
[바로실습] 생활코딩 - JAVA1,340,0,5.0,,,https://edu.goorm.io/lecture/16448/바로실습-생활코딩-java1
[스프링 시리즈1] Spring Framework5 입문자를 위한 실습 지침서,5,22000,2.0,,,https://edu.goorm.io/lecture/16406/스프링-시리즈1-spring-framework5-입문자를-위한-실습-지침서
[30분 요약 시리즈 시즌1] HTML/CSS/JS/Python 요약편,185,0,5.0,,,https://edu.goorm.io/lecture/16385/30분-요약-시리즈-시즌1-html-css-js-python-요약편
"React로 가기 위한 첫 걸음, Vanilla JS 기초",1,36000,-1,,,https://edu.goorm.io/lecture/16304/react로-가기-위한-첫-걸음-vanilla-js-기초
하울의 안드로이드 인스타그램 앱 만들기,930,0,5.0,,,https://edu.goorm.io/lecture/16116/하울의-안드로이드-인스타그램-앱-만들기
에센스만 담은 하울의 코틀린 안드로이드,8,27500,-1,,,https://edu.goorm.io/lecture/15335/에센스만-담은-하울의-코틀린-안드로이드
코틀린으로 만드는 스프링부트,128,0,3.0,,,https://edu.goorm.io/lecture/15881/코틀린으로-만드는-스프링부트
현직개발자가 알려주는 안드로이드 앱 쉽게 만드는 방법,1034,0,4.9,,,https://edu.goorm.io/lecture/15564/현직개발자가-알려주는-안드로이드-앱-쉽게-만드는-방법
위클리 비타알고 시즌2 코딩테스트 대비 입문편,893,98000,5.0,,,https://edu.goorm.io/lecture/15551/위클리-비타알고-시즌2-코딩테스트-대비-입문편
웹 서비스 해킹을 위한 버프스위트 완벽 활용 가이드,182,0,5.0,,,https://edu.goorm.io/lecture/15535/웹-서비스-해킹을-위한-버프스위트-완벽-활용-가이드
Shiny 그리고 시각화 R Go! 하자!,126,0,4.4,,,https://edu.goorm.io/lecture/15875/shiny-그리고-시각화-r-go-하자
파이썬을 이용한 데이터분석과 IT보안,1,198000,-1,,,https://edu.goorm.io/lecture/15574/파이썬을-이용한-데이터분석과-it보안
생활코딩 - Oracle Database,152,0,5.0,,,https://edu.goorm.io/lecture/15550/생활코딩-oracle-database
데이터 시각화와 차트분석 기법,177,0,-1,,,https://edu.goorm.io/lecture/15563/데이터-시각화와-차트분석-기법
웹 게임을 만들며 배우는 Vue,259,0,5.0,,,https://edu.goorm.io/lecture/15523/웹-게임을-만들며-배우는-vue
파이썬 100분 핵심강의,3,22000,-1,,,https://edu.goorm.io/lecture/15402/파이썬-100분-핵심강의
